"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","A27","B28","C29","D30","E31","F32","G33","H34","I35","J36","K37","L38","M39","N40","O41","P42","Q43","R44","S45","T46","U47","V48","W49","X50","Y51","Z52","A53","B54","C55","D56","E57","F58","G59","H60","I61","J62","K63","L64","M65","N66","O67","P68","Q69","R70","S71"
"1","","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"472","","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"473","TIENE VARIEDAD DE PRODUCTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"474","TIENE PLAZOS CORTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"475","Total","8","100","8","100","0","NaN","7","100","1","100","2","100","1","100","3","100","0","NaN","2","100","1","100","2","100","2","100","3","100","4","100","1","100","1","100","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","5","100","2","100","1","100","3","100","1","100","3","100","0","NaN","1","100","0","NaN"
"476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"477","P3.Tarjeta.de.cr.dito_P4.Banco.Azteca.3_P5.3","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"478","NO SABE / NO CONTESTÓ","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479","LA EMPRESA ME ASIGNÓ EL BANCO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480","PUEDO DOMICILIAR MIS PAGOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","NO COBRA COMISIONES","2","4.9","2","4.9","0","NaN","1","4.8","1","5","2","28.6","0","0","0","0","0","0","0","0","0","0","1","11.1","1","6.7","0","0","0","0","2","14.3","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","1","10","1","7.7","0","0","2","22.2","0","0","0","0","0","0","0","0","0","0"
"482","PUEDO PAGAR CON MI TARJETA EN MUCHOS LUGARES","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","ESTÁ BIEN UBICADO","1","2.4","1","2.4","0","NaN","1","4.8","0","0","1","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.1","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11.1","0","0","0","0","0","0","0","0","0","0"
"484","HORARIO AMPLIO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485","GENERA BUENOS RENDIMIENTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486","TIENE BUENA ATENCIÓN Y SERVICIO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487","HAY MUCHOS CAJEROS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488","OTROS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489","ES SEGURO Y CONFIABLE","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490","COBRA POCOS INTERESES","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491","ERA NECESARIO ABRIR MI CUENTA EN ESTE BANCO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"492","ME OTORGAN PRÉSTAMOS","3","7.3","3","7.3","0","NaN","2","9.5","0","0","1","14.3","0","0","0","0","1","8.3","1","11.1","1","14.3","0","0","2","13.3","0","0","0","0","3","21.4","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","2","66.7","1","11.1","0","0","2","25","0","0","0","0","0","0"
"493","OFERTAS Y PROMOCIONES","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494","PARA NO CARGAR EFECTIVO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"495","MIS PADRES SACARON LA TARJETA","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496","SE PUEDE ABRIR UNA CUENTA CON POCO DINERO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"497","PUEDO ASEGURAR A MI FAMILIA","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"498","PAGOS CÓMODOS","2","4.9","2","4.9","0","NaN","2","9.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6.7","0","0","0","0","2","14.3","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","2","66.7","0","0","0","0","2","25","0","0","0","0","0","0"
"499","","2","4.9","2","4.9","0","NaN","1","4.8","0","0","2","28.6","0","0","0","0","0","0","0","0","0","0","0","0","1","6.7","0","0","0","0","2","14.3","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","22.2","0","0","0","0","0","0","0","0","0","0"
"500","TIENE VARIEDAD DE PRODUCTOS","2","4.9","2","4.9","0","NaN","2","9.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6.7","0","0","0","0","2","14.3","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","2","66.7","0","0","0","0","2","25","0","0","0","0","0","0"
"501","TIENE PLAZOS CORTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"502","Total","41","100","41","100","0","NaN","21","100","20","100","7","100","8","100","5","100","12","100","9","100","7","100","9","100","15","100","10","100","2","100","14","100","1","100","6","100","7","100","8","100","2","100","0","NaN","1","100","5","100","3","100","7","100","10","100","13","100","3","100","9","100","9","100","8","100","5","100","7","100","3","100"
"503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"504","P3.Tarjeta.de.cr.dito_P4.Banamex.3_P5.Banamex.3","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"505","NO SABE / NO CONTESTÓ","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"506","LA EMPRESA ME ASIGNÓ EL BANCO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"507","PUEDO DOMICILIAR MIS PAGOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"508","NO COBRA COMISIONES","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"509","PUEDO PAGAR CON MI TARJETA EN MUCHOS LUGARES","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"510","ESTÁ BIEN UBICADO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"511","HORARIO AMPLIO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"512","GENERA BUENOS RENDIMIENTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"513","TIENE BUENA ATENCIÓN Y SERVICIO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"514","HAY MUCHOS CAJEROS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515","OTROS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"516","ES SEGURO Y CONFIABLE","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"517","COBRA POCOS INTERESES","2","3.6","2","3.6","0","NaN","1","3","1","4.5","2","7.4","0","0","0","0","0","0","0","0","0","0","0","0","1","4.5","1","11.1","2","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7.4","0","0","2","8.3","0","0","0","0","0","0","0","0","0","0"
"518","ERA NECESARIO ABRIR MI CUENTA EN ESTE BANCO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"519","ME OTORGAN PRÉSTAMOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"520","OFERTAS Y PROMOCIONES","1","1.8","1","1.8","0","NaN","0","0","1","4.5","1","3.7","0","0","0","0","0","0","0","0","0","0","0","0","1","4.5","0","0","1","7.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.7","0","0","0","0","1","4.2","0","0","0","0","0","0","0","0","0","0"
"521","PARA NO CARGAR EFECTIVO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522","MIS PADRES SACARON LA TARJETA","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523","SE PUEDE ABRIR UNA CUENTA CON POCO DINERO","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"524","PUEDO ASEGURAR A MI FAMILIA","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525","PAGOS CÓMODOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526","","6","10.9","6","10.9","0","NaN","0","0","4","18.2","6","22.2","0","0","0","0","0","0","0","0","0","0","0","0","4","18.2","0","0","6","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","14.8","0","0","6","25","0","0","0","0","0","0","0","0","0","0"
"527","TIENE VARIEDAD DE PRODUCTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"528","TIENE PLAZOS CORTOS","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"529","Total","55","100","55","100","0","NaN","33","100","22","100","27","100","16","100","8","100","1","100","3","100","9","100","15","100","22","100","9","100","14","100","4","100","2","100","3","100","3","100","1","100","19","100","3","100","6","100","4","100","7","100","2","100","13","100","27","100","2","100","24","100","11","100","3","100","9","100","3","100","5","100"
"530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"531","P3.Tarjeta.de.cr.dito_P4.Banorte.3_P5.banorte.3","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
